estacion,fecha,temperatura,humedad,presion,vel_viento,dir_viento,dir_viento_2,marea
meteo punta brava,2022-05-14T00:10:00Z,16.1,64,1019.3,5.2,70,ENE,NA
meteo punta brava,2022-05-14T00:15:00Z,16.1,65,1019.4,5.9,25,NNE,NA
meteo punta brava,2022-05-14T00:20:00Z,15.8,66,1019.4,5.9,27,NNE,NA
meteo punta brava,2022-05-14T00:25:00Z,15.6,67,1019.4,5.2,27,NNE,NA
meteo punta brava,2022-05-14T00:30:00Z,15.4,68,1019.5,5.3,29,NNE,NA
meteo punta brava,2022-05-14T00:35:00Z,15.5,67,1019.5,6.6,23,NNE,NA
meteo punta brava,2022-05-14T00:40:00Z,15.7,66,1019.6,6.1,33,NNE,NA
meteo punta brava,2022-05-14T00:45:00Z,15.7,66,1019.7,6.2,57,ENE,NA
meteo punta brava,2022-05-14T00:50:00Z,15.6,66,1019.7,6.5,27,NNE,NA
meteo punta brava,2022-05-14T00:55:00Z,15.6,66,1019.7,6.3,30,NNE,NA
meteo punta brava,2022-05-14T01:00:00Z,15.8,65,1019.7,6.2,18,NNE,NA
meteo punta brava,2022-05-14T01:05:00Z,15.8,65,1019.7,6.6,25,NNE,NA
meteo punta brava,2022-05-14T01:10:00Z,15.8,64,1019.7,6.4,31,NNE,NA
meteo punta brava,2022-05-14T01:15:00Z,15.8,64,1019.7,6.3,37,NE,NA
meteo punta brava,2022-05-14T01:20:00Z,15.9,64,1019.7,6,17,NNE,NA
meteo punta brava,2022-05-14T01:25:00Z,16,63,1019.7,6.3,50,NE,NA
meteo punta brava,2022-05-14T01:30:00Z,15.9,64,1019.7,5.5,70,ENE,NA
meteo punta brava,2022-05-14T01:35:00Z,15.9,63,1019.7,5.8,54,NE,NA
meteo punta brava,2022-05-14T01:40:00Z,15.9,64,1019.7,6.7,35,NE,NA
meteo punta brava,2022-05-14T01:45:00Z,15.7,64,1019.6,5.4,27,NNE,NA
meteo punta brava,2022-05-14T01:50:00Z,15.5,65,1019.7,5.7,26,NNE,NA
meteo punta brava,2022-05-14T01:55:00Z,15.6,64,1019.6,6,32,NNE,NA
meteo punta brava,2022-05-14T02:00:00Z,15.7,63,1019.6,6.7,22,NNE,NA
meteo punta brava,2022-05-14T02:05:00Z,15.7,63,1019.6,6.5,28,NNE,NA
meteo punta brava,2022-05-14T02:10:00Z,15.6,63,1019.6,7,32,NNE,NA
meteo punta brava,2022-05-14T02:15:00Z,15.6,63,1019.6,6.4,26,NNE,NA
meteo punta brava,2022-05-14T02:20:00Z,15.5,64,1019.6,5.7,46,NE,NA
meteo punta brava,2022-05-14T02:25:00Z,15.6,64,1019.6,7.1,95,E,NA
meteo punta brava,2022-05-14T02:30:00Z,15.5,64,1019.6,7.2,28,NNE,NA
meteo punta brava,2022-05-14T02:35:00Z,15.6,64,1019.5,8.4,37,NE,NA
meteo punta brava,2022-05-14T02:40:00Z,15.4,65,1019.5,7.9,19,NNE,NA
meteo punta brava,2022-05-14T02:45:00Z,15.4,65,1019.5,8.5,30,NNE,NA
meteo punta brava,2022-05-14T02:50:00Z,15.3,65,1019.5,7.8,43,NE,NA
meteo punta brava,2022-05-14T02:55:00Z,15.5,64,1019.5,8.6,25,NNE,NA
meteo punta brava,2022-05-14T03:00:00Z,15.4,65,1019.4,8.6,56,NE,NA
meteo punta brava,2022-05-14T03:05:00Z,15.4,64,1019.5,7.1,74,ENE,NA
meteo punta brava,2022-05-14T03:10:00Z,15.5,64,1019.5,6.8,45,NE,NA
meteo punta brava,2022-05-14T03:15:00Z,15.4,64,1019.6,7.2,32,NNE,NA
meteo punta brava,2022-05-14T03:20:00Z,15.3,64,1019.5,6.6,36,NE,NA
meteo punta brava,2022-05-14T03:25:00Z,15.3,64,1019.6,7,52,NE,NA
meteo punta brava,2022-05-14T03:30:00Z,15.3,65,1019.5,7.5,26,NNE,NA
meteo punta brava,2022-05-14T03:35:00Z,15.2,65,1019.5,7,36,NE,NA
meteo punta brava,2022-05-14T03:40:00Z,15.1,66,1019.6,6.7,46,NE,NA
meteo punta brava,2022-05-14T03:45:00Z,15.1,66,1019.5,6,56,NE,NA
meteo punta brava,2022-05-14T03:50:00Z,15.1,66,1019.5,7,45,NE,NA
meteo punta brava,2022-05-14T03:55:00Z,15.1,66,1019.4,6.7,31,NNE,NA
meteo punta brava,2022-05-14T04:00:00Z,15.1,66,1019.4,7.2,49,NE,NA
meteo punta brava,2022-05-14T04:05:00Z,15.2,65,1019.5,7.2,125,SE,NA
meteo punta brava,2022-05-14T04:10:00Z,15.1,66,1019.5,6.6,146,SE,NA
meteo punta brava,2022-05-14T04:15:00Z,15,66,1019.4,7.6,66,ENE,NA
meteo punta brava,2022-05-14T04:20:00Z,15.1,66,1019.4,6.9,71,ENE,NA
meteo punta brava,2022-05-14T04:25:00Z,15.1,66,1019.4,7,54,NE,NA
meteo punta brava,2022-05-14T04:30:00Z,15,66,1019.5,7.3,72,ENE,NA
meteo punta brava,2022-05-14T04:35:00Z,15,66,1019.5,7.3,108,ESE,NA
meteo punta brava,2022-05-14T04:40:00Z,14.8,67,1019.4,8.1,71,ENE,NA
meteo punta brava,2022-05-14T04:45:00Z,14.8,67,1019.4,6.4,79,E,NA
meteo punta brava,2022-05-14T04:50:00Z,14.8,67,1019.4,7.5,87,E,NA
meteo punta brava,2022-05-14T04:55:00Z,14.8,67,1019.4,8.5,51,NE,NA
meteo punta brava,2022-05-14T05:00:00Z,14.7,68,1019.3,8.8,61,ENE,NA
meteo punta brava,2022-05-14T05:05:00Z,14.6,68,1019.3,8.3,34,NE,NA
meteo punta brava,2022-05-14T05:10:00Z,14.8,68,1019.3,9.1,43,NE,NA
meteo punta brava,2022-05-14T05:15:00Z,14.7,68,1019.2,9.8,38,NE,NA
meteo punta brava,2022-05-14T05:20:00Z,14.8,67,1019.2,8.9,40,NE,NA
meteo punta brava,2022-05-14T05:25:00Z,14.8,67,1019.2,8.9,34,NE,NA
meteo punta brava,2022-05-14T05:30:00Z,14.8,67,1019.2,8.8,24,NNE,NA
meteo punta brava,2022-05-14T05:35:00Z,14.8,67,1019.2,9.4,30,NNE,NA
meteo punta brava,2022-05-14T05:40:00Z,14.7,68,1019.2,8.3,89,E,NA
meteo punta brava,2022-05-14T05:45:00Z,14.7,68,1019.1,9.5,24,NNE,NA
meteo punta brava,2022-05-14T05:50:00Z,14.7,68,1019,9,24,NNE,NA
meteo punta brava,2022-05-14T05:55:00Z,14.8,68,1019,8,45,NE,NA
meteo punta brava,2022-05-14T06:00:00Z,14.8,68,1018.8,9.2,54,NE,NA
meteo punta brava,2022-05-14T06:05:00Z,14.9,67,1018.7,10.3,41,NE,NA
meteo punta brava,2022-05-14T06:10:00Z,14.8,68,1018.7,9.2,32,NNE,NA
meteo punta brava,2022-05-14T06:15:00Z,14.8,67,1018.7,9,68,ENE,NA
meteo punta brava,2022-05-14T06:20:00Z,14.8,68,1018.7,8.5,81,E,NA
meteo punta brava,2022-05-14T06:25:00Z,14.7,68,1018.7,8.2,76,ENE,NA
meteo punta brava,2022-05-14T06:30:00Z,14.7,68,1018.8,8.9,147,SSE,NA
meteo punta brava,2022-05-14T06:35:00Z,14.8,68,1018.8,8.7,154,SSE,NA
meteo punta brava,2022-05-14T06:40:00Z,14.9,67,1018.8,8.3,214,SW,NA
meteo punta brava,2022-05-14T06:45:00Z,14.9,67,1018.8,7.5,265,W,NA
meteo punta brava,2022-05-14T06:50:00Z,15,67,1018.8,7.2,298,WNW,NA
meteo punta brava,2022-05-14T06:55:00Z,14.9,68,1018.8,6.3,327,NNW,NA
meteo punta brava,2022-05-14T07:00:00Z,14.8,69,1018.9,5.7,326,NW,NA
meteo punta brava,2022-05-14T07:05:00Z,14.6,71,1018.9,6,328,NNW,NA
meteo punta brava,2022-05-14T07:10:00Z,14.6,70,1018.9,5.9,338,NNW,NA
meteo punta brava,2022-05-14T07:15:00Z,14.5,70,1018.8,5.7,282,WNW,NA
meteo punta brava,2022-05-14T07:20:00Z,14.4,70,1018.8,6.5,80,E,NA
meteo punta brava,2022-05-14T07:25:00Z,14.3,70,1018.8,8.1,65,ENE,NA
meteo punta brava,2022-05-14T07:30:00Z,14.1,71,1018.7,8.8,21,NNE,NA
meteo punta brava,2022-05-14T07:35:00Z,14,71,1018.7,9.8,41,NE,NA
meteo punta brava,2022-05-14T07:40:00Z,14,71,1018.7,9.5,38,NE,NA
meteo punta brava,2022-05-14T07:45:00Z,14,71,1018.7,10.3,49,NE,NA
meteo punta brava,2022-05-14T07:50:00Z,14,72,1018.6,10.2,20,NNE,NA
meteo punta brava,2022-05-14T07:55:00Z,13.9,72,1018.6,9.6,39,NE,NA
meteo punta brava,2022-05-14T08:00:00Z,14,72,1018.7,9.5,61,ENE,NA
meteo punta brava,2022-05-14T08:05:00Z,13.9,72,1018.6,9.1,67,ENE,NA
meteo punta brava,2022-05-14T08:10:00Z,13.9,72,1018.6,10.2,40,NE,NA
meteo punta brava,2022-05-14T08:15:00Z,14,72,1018.6,9.9,25,NNE,NA
meteo punta brava,2022-05-14T08:20:00Z,14.1,72,1018.6,9.9,29,NNE,NA
meteo punta brava,2022-05-14T08:25:00Z,14.2,71,1018.6,8.6,44,NE,NA
meteo punta brava,2022-05-14T08:30:00Z,14.3,70,1018.6,8.1,107,ESE,NA
meteo punta brava,2022-05-14T08:35:00Z,14.2,70,1018.6,9.1,78,ENE,NA
meteo punta brava,2022-05-14T08:40:00Z,14.2,70,1018.6,8.9,67,ENE,NA
meteo punta brava,2022-05-14T08:45:00Z,14.2,71,1018.6,10.3,36,NE,NA
meteo punta brava,2022-05-14T08:50:00Z,14,72,1018.6,8.2,87,E,NA
meteo punta brava,2022-05-14T08:55:00Z,14,72,1018.6,9.1,157,SSE,NA
meteo punta brava,2022-05-14T09:00:00Z,14,72,1018.5,9.4,158,SSE,NA
meteo punta brava,2022-05-14T09:05:00Z,14,72,1018.5,8.9,162,SSE,NA
meteo punta brava,2022-05-14T09:10:00Z,14,72,1018.6,8.9,236,SW,NA
meteo punta brava,2022-05-14T09:15:00Z,13.9,73,1018.6,8.6,215,SW,NA
meteo punta brava,2022-05-14T09:20:00Z,13.8,73,1018.6,9.6,234,SW,NA
meteo punta brava,2022-05-14T09:25:00Z,13.8,73,1018.6,9.9,239,WSW,NA
meteo punta brava,2022-05-14T09:30:00Z,13.9,73,1018.7,8.3,236,SW,NA
meteo punta brava,2022-05-14T09:35:00Z,14,73,1018.7,8.4,306,NW,NA
meteo punta brava,2022-05-14T09:40:00Z,13.9,73,1018.8,8.5,299,WNW,NA
meteo punta brava,2022-05-14T09:45:00Z,13.9,73,1018.8,7.9,286,WNW,NA
meteo punta brava,2022-05-14T09:50:00Z,14,73,1018.9,8.6,269,W,NA
meteo punta brava,2022-05-14T09:55:00Z,14,73,1019,8.3,290,WNW,NA
meteo punta brava,2022-05-14T10:00:00Z,13.9,73,1019.1,7.6,305,NW,NA
meteo punta brava,2022-05-14T10:05:00Z,13.9,73,1019.1,7.5,316,NW,NA
meteo punta brava,2022-05-14T10:10:00Z,13.9,73,1019.2,7.4,311,NW,NA
meteo punta brava,2022-05-14T10:15:00Z,13.9,74,1019.1,7.7,339,NNW,NA
meteo punta brava,2022-05-14T10:20:00Z,14,74,1019.1,8.3,337,NNW,NA
meteo punta brava,2022-05-14T10:25:00Z,14.1,74,1019.1,8.2,315,NW,NA
meteo punta brava,2022-05-14T10:30:00Z,14.3,73,1019.1,8.7,237,WSW,NA
meteo punta brava,2022-05-14T10:35:00Z,14.3,73,1019.2,8.6,262,W,NA
meteo punta brava,2022-05-14T10:40:00Z,14.3,73,1019.2,8.3,282,WNW,NA
meteo punta brava,2022-05-14T10:45:00Z,14.2,74,1019.1,8,331,NNW,NA
meteo punta brava,2022-05-14T10:50:00Z,14.2,74,1019.1,7.6,342,NNW,NA
meteo punta brava,2022-05-14T10:55:00Z,14.1,74,1019.1,7.4,326,NW,NA
meteo punta brava,2022-05-14T11:00:00Z,14.1,75,1019.1,7.8,306,NW,NA
meteo punta brava,2022-05-14T11:05:00Z,14.3,74,1019.1,7.7,303,WNW,NA
meteo punta brava,2022-05-14T11:10:00Z,14.4,74,1019,7.7,281,W,NA
meteo punta brava,2022-05-14T11:15:00Z,14.5,74,1019,8,280,W,NA
meteo punta brava,2022-05-14T11:20:00Z,14.5,74,1019,8.3,265,W,NA
meteo punta brava,2022-05-14T11:25:00Z,14.5,74,1019.1,8.3,311,NW,NA
meteo punta brava,2022-05-14T11:30:00Z,14.5,74,1019.2,7.5,330,NNW,NA
meteo punta brava,2022-05-14T11:35:00Z,14.5,74,1019.2,7.3,345,NNW,NA
meteo punta brava,2022-05-14T11:40:00Z,14.5,74,1019.1,6.5,338,NNW,NA
meteo punta brava,2022-05-14T11:45:00Z,14.6,74,1019.1,6.9,336,NNW,NA
meteo punta brava,2022-05-14T11:50:00Z,14.8,73,1019.1,7.1,328,NNW,NA
meteo punta brava,2022-05-14T11:55:00Z,14.8,73,1019.1,7.2,332,NNW,NA
meteo punta brava,2022-05-14T12:00:00Z,14.9,73,1019.2,6.9,339,NNW,NA
meteo punta brava,2022-05-14T12:05:00Z,15,73,1019.3,6.7,340,NNW,NA
meteo punta brava,2022-05-14T12:10:00Z,15.1,73,1019.3,6.7,339,NNW,NA
meteo punta brava,2022-05-14T12:15:00Z,15.2,72,1019.2,6.8,339,NNW,NA
meteo punta brava,2022-05-14T12:20:00Z,15.3,72,1019.2,6.6,338,NNW,NA
meteo punta brava,2022-05-14T12:25:00Z,15.4,71,1019.1,6.1,342,NNW,NA
meteo punta brava,2022-05-14T12:30:00Z,15.6,70,1019.1,5.7,336,NNW,NA
meteo punta brava,2022-05-14T12:35:00Z,15.8,70,1019.1,5.7,326,NW,NA
meteo punta brava,2022-05-14T12:40:00Z,16,70,1019.1,5,329,NNW,NA
meteo punta brava,2022-05-14T12:45:00Z,16.1,70,1019.2,5.2,321,NW,NA
meteo punta brava,2022-05-14T12:50:00Z,16.2,70,1019.1,4.4,319,NW,NA
meteo punta brava,2022-05-14T12:55:00Z,16.3,70,1019.2,3.9,302,WNW,NA
meteo punta brava,2022-05-14T13:00:00Z,16.3,70,1019.2,3.6,297,WNW,NA
meteo punta brava,2022-05-14T13:05:00Z,16.2,71,1019.2,4.7,280,W,NA
meteo punta brava,2022-05-14T13:10:00Z,16.1,72,1019.1,4,292,WNW,NA
meteo punta brava,2022-05-14T13:15:00Z,16.2,72,1019,3.5,300,WNW,NA
meteo punta brava,2022-05-14T13:20:00Z,16.2,72,1019,3.5,303,WNW,NA
meteo punta brava,2022-05-14T13:25:00Z,16.3,72,1018.9,2.9,309,NW,NA
meteo punta brava,2022-05-14T13:30:00Z,16.4,71,1018.9,2.9,297,WNW,NA
meteo punta brava,2022-05-14T13:35:00Z,16.5,71,1019,3.5,290,WNW,NA
meteo punta brava,2022-05-14T13:40:00Z,16.7,70,1019.1,3.8,285,WNW,NA
meteo punta brava,2022-05-14T13:45:00Z,16.7,70,1019,3.4,280,W,NA
meteo punta brava,2022-05-14T13:50:00Z,16.8,70,1019,3.6,281,W,NA
meteo punta brava,2022-05-14T13:55:00Z,16.9,70,1019,3.7,275,W,NA
meteo punta brava,2022-05-14T14:00:00Z,17,70,1019.1,4.2,268,W,NA
meteo punta brava,2022-05-14T14:05:00Z,17.1,70,1019.1,4.6,271,W,NA
meteo punta brava,2022-05-14T14:10:00Z,17.3,70,1019.1,4.6,270,W,NA
meteo punta brava,2022-05-14T14:15:00Z,17.2,71,1019.1,4.6,268,W,NA
meteo punta brava,2022-05-14T14:20:00Z,17.5,71,1019,3.7,263,W,NA
meteo punta brava,2022-05-14T14:25:00Z,17.3,72,1018.9,3.5,263,W,NA
meteo punta brava,2022-05-14T14:30:00Z,17.4,71,1018.8,3.6,257,WSW,NA
meteo punta brava,2022-05-14T14:35:00Z,17.2,72,1018.8,5.1,245,WSW,NA
meteo punta brava,2022-05-14T14:40:00Z,17.1,73,1018.8,6,244,WSW,NA
meteo punta brava,2022-05-14T14:45:00Z,17.1,73,1018.8,6.4,239,WSW,NA
meteo punta brava,2022-05-14T14:50:00Z,17.1,74,1018.8,7.6,240,WSW,NA
meteo punta brava,2022-05-14T14:55:00Z,16.8,75,1018.9,7,242,WSW,NA
meteo punta brava,2022-05-14T15:00:00Z,17.2,74,1018.8,6.8,242,WSW,NA
meteo punta brava,2022-05-14T15:05:00Z,17.2,73,1018.8,8.3,246,WSW,NA
meteo punta brava,2022-05-14T15:10:00Z,16.7,72,1018.8,7.7,254,WSW,NA
meteo punta brava,2022-05-14T15:15:00Z,16.8,72,1018.7,7.1,255,WSW,NA
meteo punta brava,2022-05-14T15:20:00Z,16.9,72,1018.6,5.6,261,W,NA
meteo punta brava,2022-05-14T15:25:00Z,17.4,71,1018.6,6.5,264,W,NA
meteo punta brava,2022-05-14T15:30:00Z,17.4,70,1018.6,7,261,W,NA
meteo punta brava,2022-05-14T15:35:00Z,17.4,69,1018.6,8.1,264,W,NA
meteo punta brava,2022-05-14T15:40:00Z,17.5,68,1018.5,7.3,264,W,NA
meteo punta brava,2022-05-14T15:45:00Z,17.3,69,1018.5,7.1,265,W,NA
meteo punta brava,2022-05-14T15:50:00Z,17.4,70,1018.5,6.9,262,W,NA
meteo punta brava,2022-05-14T15:55:00Z,17.5,70,1018.4,5.7,266,W,NA
meteo punta brava,2022-05-14T16:00:00Z,17.6,72,1018.3,5.9,269,W,NA
meteo punta brava,2022-05-14T16:05:00Z,17.5,73,1018.3,5.8,269,W,NA
meteo punta brava,2022-05-14T16:10:00Z,17.2,74,1018.2,4.9,277,W,NA
meteo punta brava,2022-05-14T16:15:00Z,16.9,75,1018.1,3.4,281,W,NA
meteo punta brava,2022-05-14T16:20:00Z,16.6,76,1018.1,2.6,307,NW,NA
meteo punta brava,2022-05-14T16:25:00Z,17.4,76,1017.9,2.5,324,NW,NA
meteo punta brava,2022-05-14T16:30:00Z,17.9,74,1017.8,1.9,294,WNW,NA
meteo punta brava,2022-05-14T16:35:00Z,17.4,75,1017.7,2.6,270,W,NA
meteo punta brava,2022-05-14T16:40:00Z,17.5,76,1017.7,2.2,250,WSW,NA
meteo punta brava,2022-05-14T16:45:00Z,17.5,74,1017.7,1.8,233,SW,NA
meteo punta brava,2022-05-14T16:50:00Z,18.1,73,1017.6,1.8,247,WSW,NA
meteo punta brava,2022-05-14T16:55:00Z,17.7,73,1017.6,2.7,220,SW,NA
meteo punta brava,2022-05-14T17:00:00Z,17.3,77,1017.6,3.9,209,SSW,NA
meteo punta brava,2022-05-14T17:05:00Z,17.3,77,1017.6,5.2,217,SW,NA
meteo punta brava,2022-05-14T17:10:00Z,16.8,79,1017.6,5,220,SW,NA
meteo punta brava,2022-05-14T17:15:00Z,16.7,80,1017.7,5.6,233,SW,NA
meteo punta brava,2022-05-14T17:20:00Z,16.8,79,1017.6,6.8,241,WSW,NA
meteo punta brava,2022-05-14T17:25:00Z,16.8,80,1017.6,7.5,247,WSW,NA
meteo punta brava,2022-05-14T17:30:00Z,16.8,80,1017.6,7.2,249,WSW,NA
meteo punta brava,2022-05-14T17:35:00Z,17.4,78,1017.7,6.9,246,WSW,NA
meteo punta brava,2022-05-14T17:40:00Z,17.1,78,1017.6,6.7,254,WSW,NA
meteo punta brava,2022-05-14T17:45:00Z,16.9,80,1017.7,5.6,254,WSW,NA
meteo punta brava,2022-05-14T17:50:00Z,16.8,81,1017.7,4.5,256,WSW,NA
meteo punta brava,2022-05-14T17:55:00Z,16.8,80,1017.7,5,252,WSW,NA
meteo punta brava,2022-05-14T18:00:00Z,16.7,81,1017.7,6.5,247,WSW,NA
meteo punta brava,2022-05-14T18:05:00Z,16.6,82,1017.7,8,245,WSW,NA
meteo punta brava,2022-05-14T18:10:00Z,16.6,82,1017.7,8.3,247,WSW,NA
meteo punta brava,2022-05-14T18:15:00Z,16.7,82,1017.6,9,247,WSW,NA
meteo punta brava,2022-05-14T18:20:00Z,16.8,82,1017.6,10,241,WSW,NA
meteo punta brava,2022-05-14T18:25:00Z,16.6,82,1017.6,10,241,WSW,NA
meteo punta brava,2022-05-14T18:30:00Z,16.9,82,1017.5,9.4,241,WSW,NA
meteo punta brava,2022-05-14T18:35:00Z,16.9,81,1017.5,9.2,239,WSW,NA
meteo punta brava,2022-05-14T18:40:00Z,16.8,81,1017.5,8.9,239,WSW,NA
meteo punta brava,2022-05-14T18:45:00Z,17,80,1017.5,8.1,238,WSW,NA
meteo punta brava,2022-05-14T18:50:00Z,17.1,78,1017.5,6.7,236,SW,NA
meteo punta brava,2022-05-14T18:55:00Z,16.9,79,1017.5,6.7,228,SW,NA
meteo punta brava,2022-05-14T19:00:00Z,16.6,81,1017.6,7.5,226,SW,NA
meteo punta brava,2022-05-14T19:05:00Z,16.6,83,1017.6,7.7,228,SW,NA
meteo punta brava,2022-05-14T19:10:00Z,16.6,82,1017.7,7.9,228,SW,NA
meteo punta brava,2022-05-14T19:15:00Z,16.5,83,1017.8,9.3,233,SW,NA
meteo punta brava,2022-05-14T19:20:00Z,16.4,83,1017.8,9.5,234,SW,NA
meteo punta brava,2022-05-14T19:25:00Z,16.4,84,1017.8,8.8,230,SW,NA
meteo punta brava,2022-05-14T19:30:00Z,16.3,85,1017.8,9,226,SW,NA
meteo punta brava,2022-05-14T19:35:00Z,16.3,85,1017.8,9.8,227,SW,NA
meteo punta brava,2022-05-14T19:40:00Z,16.2,86,1017.8,10.6,219,SW,NA
meteo punta brava,2022-05-14T19:45:00Z,16.1,85,1017.8,11.3,219,SW,NA
meteo punta brava,2022-05-14T19:50:00Z,16.1,85,1017.8,11.1,219,SW,NA
meteo punta brava,2022-05-14T19:55:00Z,16,85,1017.9,12,216,SW,NA
meteo punta brava,2022-05-14T20:00:00Z,15.9,85,1017.9,12.7,216,SW,NA
meteo punta brava,2022-05-14T20:05:00Z,15.8,85,1017.9,13.2,214,SW,NA
meteo punta brava,2022-05-14T20:10:00Z,15.8,84,1018,13.1,217,SW,NA
meteo punta brava,2022-05-14T20:15:00Z,15.7,85,1018,12.4,212,SSW,NA
meteo punta brava,2022-05-14T20:20:00Z,15.6,85,1018,13.3,213,SSW,NA
meteo punta brava,2022-05-14T20:25:00Z,15.5,84,1018.1,13.8,213,SSW,NA
meteo punta brava,2022-05-14T20:30:00Z,15.4,84,1018.1,12.2,207,SSW,NA
meteo punta brava,2022-05-14T20:35:00Z,15.3,84,1018,13.8,211,SSW,NA
meteo punta brava,2022-05-14T20:40:00Z,15.3,84,1018,13.6,210,SSW,NA
meteo punta brava,2022-05-14T20:45:00Z,15.2,83,1018,14,208,SSW,NA
meteo punta brava,2022-05-14T20:50:00Z,15.1,82,1018,12.6,209,SSW,NA
meteo punta brava,2022-05-14T20:55:00Z,15.1,81,1018.1,12.7,208,SSW,NA
meteo punta brava,2022-05-14T21:00:00Z,15,81,1018.1,11.9,209,SSW,NA
meteo punta brava,2022-05-14T21:05:00Z,15,81,1018.1,10.5,205,SSW,NA
meteo punta brava,2022-05-14T21:10:00Z,14.9,80,1018.1,12.4,207,SSW,NA
meteo punta brava,2022-05-14T21:15:00Z,14.9,82,1018.1,11.7,206,SSW,NA
meteo punta brava,2022-05-14T21:20:00Z,14.8,81,1018.1,11.8,206,SSW,NA
meteo punta brava,2022-05-14T21:25:00Z,14.8,83,1018.1,12.8,206,SSW,NA
meteo punta brava,2022-05-14T21:30:00Z,14.8,82,1018.2,11.6,203,SSW,NA
meteo punta brava,2022-05-14T21:35:00Z,14.7,82,1018.2,11.2,199,SSW,NA
meteo punta brava,2022-05-14T21:40:00Z,14.7,82,1018.3,11.3,199,SSW,NA
meteo punta brava,2022-05-14T21:45:00Z,14.7,83,1018.3,11.1,200,SSW,NA
meteo punta brava,2022-05-14T21:50:00Z,14.6,81,1018.3,11.7,203,SSW,NA
meteo punta brava,2022-05-14T21:55:00Z,14.6,82,1018.3,11.2,203,SSW,NA
meteo punta brava,2022-05-14T22:00:00Z,14.5,81,1018.3,11,204,SSW,NA
meteo punta brava,2022-05-14T22:05:00Z,14.5,79,1018.3,10.4,201,SSW,NA
meteo punta brava,2022-05-14T22:10:00Z,14.6,77,1018.4,10,193,SSW,NA
meteo punta brava,2022-05-14T22:15:00Z,14.6,78,1018.4,10,196,SSW,NA
meteo punta brava,2022-05-14T22:20:00Z,14.6,77,1018.5,10.7,202,SSW,NA
meteo punta brava,2022-05-14T22:25:00Z,14.6,77,1018.5,11,202,SSW,NA
meteo punta brava,2022-05-14T22:30:00Z,14.6,76,1018.4,12.7,206,SSW,NA
meteo punta brava,2022-05-14T22:35:00Z,14.7,76,1018.4,11.4,200,SSW,NA
meteo punta brava,2022-05-14T22:40:00Z,14.7,73,1018.3,12,200,SSW,NA
meteo punta brava,2022-05-14T22:45:00Z,14.7,71,1018.3,11.5,203,SSW,NA
meteo punta brava,2022-05-14T22:50:00Z,14.7,71,1018.3,11.5,202,SSW,NA
meteo punta brava,2022-05-14T22:55:00Z,14.6,73,1018.3,11.3,202,SSW,NA
meteo punta brava,2022-05-14T23:00:00Z,14.6,74,1018.3,10.8,201,SSW,NA
meteo punta brava,2022-05-14T23:05:00Z,14.6,74,1018.3,10.3,198,SSW,NA
